uid,score
454400.0,71.0
454403.0,37.0
454406.0,70.0
454407.0,78.0
454408.0,79.0
454409.0,100.0
454410.0,21.0
454411.0,91.0
454412.0,99.0
454413.0,71.0
454416.0,67.0
454417.0,5.0
454419.0,82.0
454420.0,55.0
454421.0,70.0
454422.0,18.0
454426.0,40.0
454427.0,89.0
454428.0,63.0
454433.0,72.0
454434.0,26.0
454435.0,94.0
454438.0,57.0
454440.0,82.0
454443.0,84.0
454444.0,66.0
454449.0,64.0
454450.0,67.0
454451.0,89.0
454454.0,72.0
454455.0,34.0
454456.0,79.0
454458.0,18.0
454459.0,45.0
454460.0,77.0
454461.0,82.0
454464.0,84.0
454465.0,41.0
454466.0,98.0
454470.0,43.0
454472.0,39.0
454473.0,71.0
454474.0,80.0
454476.0,92.0
454477.0,66.0
454478.0,55.0
454480.0,87.0
454481.0,84.0
454482.0,88.0
454483.0,61.0
454484.0,76.0
454486.0,84.0
454489.0,65.0
454491.0,24.0
454492.0,99.0
454496.0,91.0
454497.0,35.0
454499.0,14.0
454503.0,72.0
454504.0,26.0
454507.0,37.0
454511.0,97.0
454515.0,68.0
454516.0,100.0
454518.0,77.0
454519.0,88.0
454520.0,62.0
454521.0,91.0
454522.0,81.0
454524.0,83.0
454525.0,98.0
454526.0,96.0
454527.0,98.0
454530.0,60.0
454531.0,53.0
454532.0,92.0
454534.0,99.0
454535.0,100.0
454536.0,97.0
454537.0,69.0
454538.0,95.0
454539.0,49.0
454541.0,2.0
454543.0,28.0
454546.0,41.0
454547.0,38.0
454548.0,94.0
454550.0,76.0
454551.0,97.0
454553.0,44.0
454555.0,76.0
454557.0,80.0
454559.0,96.0
454560.0,90.0
454561.0,92.0
454562.0,50.0
454563.0,25.0
454565.0,94.0
454566.0,63.0
454570.0,75.0
454573.0,100.0
454575.0,50.0
454579.0,98.0
454580.0,51.0
454582.0,39.0
454584.0,84.0
454586.0,58.0
454589.0,80.0
454592.0,86.0
454594.0,26.0
454596.0,83.0
454597.0,99.0
454598.0,100.0
454599.0,100.0
454600.0,60.0
454602.0,76.0
454603.0,51.0
454604.0,93.0
454605.0,72.0
454607.0,53.0
454608.0,97.0
454610.0,91.0
454611.0,88.0
454612.0,60.0
454615.0,97.0
454619.0,17.0
454623.0,45.0
454625.0,90.0
454629.0,40.0
454630.0,74.0
454631.0,60.0
454634.0,82.0
454635.0,71.0
454636.0,89.0
454638.0,91.0
454639.0,33.0
454640.0,82.0
454642.0,30.0
454645.0,24.0
454646.0,77.0
454647.0,81.0
454649.0,59.0
454650.0,18.0
454652.0,68.0
454653.0,75.0
454654.0,59.0
454655.0,71.0
454657.0,16.0
454659.0,91.0
454663.0,68.0
454664.0,56.0
454665.0,52.0
454667.0,83.0
454668.0,96.0
454669.0,77.0
454673.0,46.0
454674.0,71.0
454675.0,51.0
454677.0,59.0
454679.0,81.0
454680.0,2.0
454683.0,43.0
454684.0,93.0
454685.0,87.0
454686.0,15.0
454691.0,91.0
454694.0,63.0
454696.0,87.0
454697.0,32.0
454699.0,36.0
454700.0,68.0
454701.0,97.0
454702.0,84.0
454704.0,86.0
454706.0,37.0
454708.0,54.0
454709.0,78.0
454710.0,70.0
454713.0,73.0
454718.0,97.0
454721.0,96.0
454722.0,92.0
454725.0,76.0
454727.0,90.0
454728.0,67.0
454729.0,87.0
454732.0,100.0
454733.0,76.0
454734.0,54.0
454737.0,96.0
454738.0,99.0
454739.0,85.0
454741.0,89.0
454742.0,31.0
454743.0,82.0
454746.0,55.0
454747.0,90.0
454750.0,100.0
454751.0,75.0
454752.0,29.0
454755.0,72.0
454757.0,42.0
454761.0,99.0
454762.0,23.0
454763.0,67.0
454764.0,57.0
454765.0,39.0
454766.0,49.0
454767.0,99.0
454768.0,94.0
454770.0,97.0
454771.0,98.0
454772.0,59.0
454775.0,60.0
454776.0,28.0
454778.0,53.0
454780.0,76.0
454781.0,9.0
454782.0,12.0
454783.0,63.0
454785.0,29.0
454786.0,66.0
454787.0,99.0
454788.0,50.0
454789.0,92.0
454790.0,56.0
454791.0,61.0
454792.0,87.0
454793.0,96.0
454794.0,63.0
454796.0,82.0
454799.0,85.0
454802.0,62.0
454803.0,78.0
454805.0,95.0
454806.0,67.0
454807.0,98.0
454809.0,69.0
454810.0,45.0
454812.0,76.0
454813.0,96.0
454814.0,92.0
454816.0,80.0
454818.0,100.0
454820.0,75.0
454821.0,97.0
454822.0,5.0
454824.0,14.0
454826.0,84.0
454828.0,91.0
454829.0,99.0
454830.0,76.0
454832.0,100.0
454833.0,69.0
454836.0,86.0
454837.0,94.0
454840.0,95.0
454842.0,100.0
454844.0,71.0
454846.0,50.0
454848.0,96.0
454849.0,11.0
454851.0,96.0
454853.0,77.0
454857.0,30.0
454860.0,67.0
454864.0,91.0
454866.0,72.0
454867.0,90.0
454868.0,81.0
454871.0,79.0
454873.0,99.0
454875.0,85.0
454876.0,92.0
454877.0,71.0
454878.0,98.0
454879.0,83.0
454884.0,96.0
454885.0,70.0
454886.0,61.0
454890.0,100.0
454891.0,68.0
454893.0,84.0
454895.0,50.0
454896.0,83.0
454897.0,99.0
454898.0,79.0
454901.0,41.0
454902.0,83.0
454903.0,91.0
454906.0,95.0
454907.0,96.0
454908.0,87.0
454909.0,81.0
454911.0,28.0
454914.0,46.0
454915.0,91.0
454916.0,96.0
454917.0,14.0
454920.0,35.0
454922.0,63.0
454924.0,98.0
454925.0,72.0
454926.0,96.0
454927.0,87.0
454929.0,68.0
454931.0,57.0
454936.0,91.0
454937.0,74.0
454938.0,62.0
454940.0,57.0
454941.0,82.0
454944.0,41.0
454948.0,41.0
454949.0,21.0
454950.0,78.0
454951.0,58.0
454952.0,53.0
454954.0,76.0
454958.0,78.0
454959.0,22.0
454964.0,3.0
454965.0,49.0
454968.0,84.0
454969.0,67.0
454970.0,76.0
454971.0,58.0
454972.0,46.0
454973.0,88.0
454974.0,83.0
454978.0,47.0
454979.0,93.0
454982.0,21.0
454983.0,81.0
454985.0,84.0
454987.0,74.0
454988.0,84.0
454990.0,46.0
454992.0,96.0
454993.0,80.0
454994.0,77.0
454996.0,66.0
454998.0,89.0
455001.0,85.0
455003.0,100.0
455005.0,11.0
455006.0,7.0
455007.0,51.0
455008.0,66.0
455011.0,14.0
455012.0,94.0
455013.0,84.0
455016.0,52.0
455017.0,90.0
455018.0,18.0
455019.0,25.0
455022.0,98.0
455023.0,97.0
455024.0,16.0
455025.0,29.0
455027.0,98.0
455028.0,80.0
455029.0,100.0
455030.0,89.0
455031.0,91.0
455032.0,83.0
455033.0,75.0
455035.0,16.0
455036.0,80.0
455037.0,96.0
455040.0,40.0
455042.0,95.0
455043.0,49.0
455045.0,85.0
455049.0,84.0
455051.0,90.0
455053.0,94.0
455059.0,61.0
455061.0,83.0
455062.0,80.0
455064.0,88.0
455068.0,77.0
455070.0,74.0
455071.0,93.0
455072.0,93.0
455073.0,93.0
455074.0,84.0
455075.0,65.0
455076.0,50.0
455077.0,81.0
455079.0,94.0
455080.0,76.0
455081.0,67.0
455082.0,93.0
455084.0,69.0
455085.0,99.0
455088.0,55.0
455089.0,78.0
455091.0,68.0
455094.0,99.0
455095.0,40.0
455096.0,49.0
455099.0,94.0
455101.0,87.0
455105.0,100.0
455106.0,57.0
455108.0,93.0
455109.0,95.0
455110.0,65.0
455112.0,84.0
455114.0,56.0
455116.0,85.0
455117.0,94.0
455118.0,97.0
455119.0,81.0
455122.0,93.0
455131.0,72.0
455134.0,79.0
455135.0,99.0
455137.0,97.0
455141.0,95.0
455142.0,47.0
455143.0,44.0
455144.0,33.0
455147.0,69.0
455150.0,66.0
455151.0,30.0
455153.0,49.0
455155.0,31.0
455156.0,40.0
455157.0,100.0
455158.0,85.0
455162.0,38.0
455163.0,96.0
455164.0,100.0
455166.0,58.0
455167.0,62.0
455170.0,88.0
455171.0,88.0
455175.0,54.0
455178.0,70.0
455183.0,56.0
455184.0,48.0
455187.0,15.0
455188.0,68.0
455190.0,60.0
311797.0,43.0
311799.0,87.0
311800.0,96.0
311804.0,100.0
311806.0,100.0
311812.0,100.0
311816.0,37.0
311817.0,86.0
311819.0,83.0
311820.0,93.0
311822.0,83.0
311825.0,48.0
311826.0,88.0
311827.0,100.0
311828.0,61.0
311829.0,94.0
311835.0,8.0
311838.0,89.0
311839.0,95.0
311840.0,90.0
311841.0,76.0
311842.0,100.0
311847.0,100.0
311852.0,79.0
311856.0,90.0
311857.0,27.0
311858.0,2.0
311860.0,32.0
311861.0,100.0
311862.0,100.0
311863.0,100.0
311864.0,86.0
311866.0,100.0
311867.0,87.0
311868.0,100.0
311870.0,29.0
311871.0,100.0
311872.0,86.0
311874.0,80.0
311875.0,23.0
311878.0,83.0
311882.0,76.0
311883.0,25.0
311887.0,97.0
311888.0,95.0
311889.0,15.0
311892.0,99.0
311894.0,64.0
311895.0,71.0
311896.0,17.0
311899.0,83.0
311900.0,99.0
311904.0,2.0
311906.0,44.0
311907.0,92.0
311909.0,92.0
311910.0,100.0
311911.0,72.0
311912.0,2.0
311913.0,100.0
311914.0,96.0
311918.0,99.0
311919.0,96.0
311920.0,98.0
311922.0,99.0
311923.0,66.0
311925.0,40.0
311928.0,94.0
311929.0,100.0
311931.0,95.0
311932.0,96.0
311933.0,84.0
311934.0,94.0
311935.0,94.0
311936.0,55.0
311937.0,75.0
311938.0,66.0
311941.0,99.0
311942.0,78.0
311943.0,66.0
311944.0,95.0
311945.0,13.0
311947.0,98.0
311948.0,78.0
311951.0,100.0
311953.0,86.0
311955.0,62.0
311963.0,100.0
311967.0,6.0
311973.0,100.0
311975.0,100.0
311977.0,78.0
311979.0,97.0
311980.0,95.0
311981.0,47.0
311984.0,91.0
311986.0,48.0
311987.0,97.0
311988.0,100.0
311989.0,93.0
311990.0,82.0
311993.0,18.0
311994.0,8.0
311995.0,13.0
311997.0,8.0
311999.0,98.0
312000.0,45.0
312004.0,80.0
312005.0,97.0
312008.0,39.0
312009.0,88.0
312010.0,96.0
312011.0,42.0
312012.0,100.0
312014.0,100.0
312016.0,95.0
312019.0,100.0
312026.0,69.0
312027.0,98.0
312031.0,31.0
312032.0,99.0
312034.0,95.0
312035.0,99.0
312036.0,76.0
312038.0,76.0
312040.0,99.0
312041.0,69.0
312042.0,31.0
312043.0,50.0
312044.0,80.0
312048.0,11.0
312050.0,59.0
312051.0,67.0
312054.0,79.0
312055.0,99.0
312056.0,49.0
312057.0,2.0
312059.0,21.0
312061.0,88.0
312062.0,100.0
312064.0,80.0
312067.0,9.0
312071.0,85.0
312073.0,57.0
312074.0,100.0
312075.0,100.0
312076.0,21.0
312080.0,47.0
312082.0,99.0
312084.0,98.0
312086.0,99.0
312088.0,100.0
312089.0,91.0
312091.0,100.0
312092.0,95.0
312093.0,93.0
312096.0,36.0
312097.0,75.0
312098.0,88.0
312099.0,54.0
312104.0,72.0
312105.0,100.0
312107.0,95.0
312110.0,59.0
312111.0,91.0
312113.0,33.0
312115.0,24.0
312116.0,31.0
312117.0,31.0
312119.0,73.0
312121.0,90.0
312124.0,100.0
312125.0,99.0
312126.0,89.0
312127.0,97.0
312129.0,92.0
312130.0,98.0
312132.0,81.0
312133.0,78.0
312134.0,96.0
312135.0,89.0
312137.0,34.0
312138.0,95.0
312139.0,89.0
312142.0,43.0
312144.0,4.0
312146.0,91.0
312148.0,49.0
312150.0,94.0
312151.0,91.0
312152.0,88.0
312153.0,39.0
312155.0,34.0
312156.0,36.0
312159.0,61.0
312162.0,61.0
312163.0,68.0
312164.0,67.0
312165.0,74.0
312166.0,3.0
312167.0,21.0
312168.0,12.0
312169.0,76.0
312172.0,52.0
312173.0,98.0
312175.0,54.0
312177.0,98.0
312178.0,100.0
312179.0,89.0
312182.0,100.0
312183.0,89.0
312184.0,91.0
312185.0,66.0
312186.0,50.0
312190.0,87.0
312191.0,93.0
312194.0,99.0
312195.0,66.0
312196.0,95.0
312197.0,100.0
312198.0,93.0
312200.0,95.0
312201.0,85.0
312203.0,84.0
312208.0,100.0
312210.0,87.0
312211.0,100.0
312212.0,88.0
312214.0,56.0
312215.0,98.0
312217.0,86.0
312220.0,68.0
312223.0,99.0
312224.0,92.0
312225.0,78.0
312226.0,66.0
312227.0,70.0
312228.0,97.0
312229.0,88.0
312230.0,92.0
312231.0,97.0
312232.0,98.0
312234.0,94.0
312237.0,74.0
312241.0,98.0
312243.0,99.0
312244.0,97.0
312247.0,97.0
312252.0,89.0
312254.0,92.0
312255.0,100.0
312256.0,44.0
312257.0,87.0
312261.0,80.0
312262.0,96.0
312264.0,96.0
312265.0,61.0
312267.0,97.0
312269.0,100.0
312271.0,50.0
312272.0,100.0
312273.0,95.0
312274.0,93.0
312276.0,99.0
312277.0,49.0
312278.0,94.0
312279.0,57.0
312280.0,57.0
312281.0,91.0
312282.0,100.0
312285.0,39.0
312286.0,100.0
312287.0,95.0
312289.0,97.0
312290.0,100.0
312293.0,100.0
312295.0,100.0
312297.0,86.0
312301.0,100.0
312302.0,58.0
312305.0,99.0
312311.0,59.0
312312.0,100.0
312313.0,95.0
312315.0,82.0
312316.0,100.0
312317.0,100.0
312319.0,97.0
312320.0,86.0
312321.0,87.0
312323.0,30.0
312326.0,41.0
312327.0,96.0
312332.0,71.0
312334.0,98.0
312336.0,97.0
312339.0,100.0
312340.0,100.0
312341.0,100.0
312344.0,76.0
312345.0,47.0
312350.0,100.0
312351.0,100.0
312354.0,100.0
312355.0,100.0
312358.0,99.0
312360.0,100.0
312362.0,100.0
312363.0,94.0
312364.0,99.0
312365.0,95.0
312366.0,100.0
312370.0,52.0
312371.0,100.0
312372.0,93.0
312373.0,99.0
312374.0,91.0
312375.0,100.0
312376.0,77.0
312377.0,83.0
312378.0,92.0
312379.0,76.0
312381.0,100.0
312382.0,98.0
312386.0,99.0
312387.0,95.0
312389.0,51.0
312390.0,99.0
312392.0,57.0
312393.0,97.0
312394.0,100.0
312395.0,98.0
312396.0,83.0
312399.0,97.0
312400.0,98.0
312402.0,92.0
312404.0,94.0
312406.0,66.0
312407.0,95.0
312408.0,88.0
312410.0,88.0
312412.0,97.0
312413.0,95.0
312415.0,99.0
312416.0,93.0
312417.0,100.0
312419.0,97.0
312420.0,100.0
312422.0,93.0
312423.0,100.0
312426.0,100.0
312427.0,78.0
312428.0,87.0
312429.0,94.0
312430.0,92.0
312431.0,94.0
312433.0,91.0
312434.0,97.0
312435.0,75.0
312436.0,97.0
312437.0,100.0
312438.0,95.0
312441.0,100.0
312442.0,91.0
312443.0,100.0
312444.0,55.0
312445.0,100.0
312446.0,100.0
312451.0,99.0
312454.0,100.0
312457.0,98.0
312458.0,99.0
312459.0,33.0
312460.0,99.0
312461.0,97.0
312462.0,99.0
312463.0,100.0
312464.0,95.0
312467.0,96.0
312469.0,100.0
312470.0,73.0
312471.0,100.0
312472.0,26.0
312474.0,100.0
312475.0,66.0
312476.0,91.0
312477.0,99.0
312481.0,100.0
312482.0,100.0
312483.0,95.0
312487.0,86.0
312488.0,100.0
312489.0,98.0
312490.0,52.0
312491.0,90.0
312492.0,94.0
312494.0,99.0
312495.0,63.0
312496.0,87.0
312499.0,100.0
312501.0,100.0
312502.0,55.0
312504.0,67.0
312505.0,99.0
312509.0,88.0
312511.0,93.0
312512.0,97.0
312513.0,100.0
312516.0,95.0
312517.0,89.0
312519.0,87.0
312521.0,97.0
312522.0,91.0
312523.0,97.0
312524.0,73.0
312525.0,57.0
312526.0,83.0
312527.0,77.0
312530.0,94.0
312531.0,99.0
312532.0,99.0
312533.0,75.0
312536.0,100.0
312537.0,100.0
312539.0,100.0
312541.0,95.0
312542.0,98.0
312543.0,97.0
312545.0,54.0
312546.0,53.0
312548.0,96.0
312551.0,94.0
312552.0,57.0
312553.0,60.0
312554.0,100.0
312558.0,99.0
312559.0,98.0
312560.0,100.0
312562.0,99.0
312568.0,96.0
312570.0,100.0
312571.0,96.0
312577.0,80.0
312581.0,92.0
312582.0,97.0
312583.0,100.0
312584.0,48.0
312585.0,94.0
312586.0,75.0
312587.0,100.0
312590.0,99.0
312592.0,67.0
312593.0,99.0
312594.0,88.0
312595.0,87.0
312599.0,69.0
312600.0,82.0
312601.0,98.0
312602.0,84.0
312603.0,77.0
312605.0,74.0
312606.0,94.0
312607.0,71.0
312608.0,80.0
312609.0,97.0
312610.0,100.0
312613.0,90.0
312615.0,100.0
312619.0,13.0
312621.0,93.0
312624.0,75.0
312627.0,96.0
312628.0,97.0
312630.0,89.0
312631.0,39.0
312632.0,27.0
312634.0,85.0
312635.0,75.0
312636.0,94.0
312638.0,94.0
312642.0,98.0
312648.0,99.0
312649.0,100.0
312650.0,100.0
312651.0,41.0
312654.0,97.0
312658.0,99.0
312659.0,90.0
312660.0,100.0
312661.0,99.0
312663.0,98.0
312666.0,100.0
312668.0,100.0
312669.0,87.0
312671.0,100.0
312673.0,81.0
312675.0,100.0
312677.0,98.0
312679.0,93.0
312680.0,99.0
312682.0,99.0
312683.0,51.0
312687.0,95.0
312688.0,100.0
312689.0,99.0
312692.0,99.0
312693.0,88.0
312696.0,90.0
312697.0,100.0
312701.0,99.0
312704.0,99.0
312706.0,67.0
312707.0,100.0
312708.0,72.0
312709.0,88.0
312710.0,96.0
312712.0,100.0
312713.0,87.0
312715.0,84.0
312716.0,96.0
312717.0,83.0
312719.0,41.0
312721.0,98.0
312722.0,91.0
312724.0,91.0
312725.0,63.0
312728.0,34.0
312731.0,82.0
312734.0,97.0
312736.0,100.0
312737.0,53.0
312738.0,75.0
312746.0,100.0
312749.0,98.0
312754.0,88.0
312756.0,76.0
312758.0,75.0
312761.0,96.0
312762.0,100.0
312763.0,86.0
312764.0,87.0
312765.0,96.0
312768.0,100.0
312769.0,88.0
312770.0,100.0
312772.0,89.0
312773.0,67.0
312774.0,98.0
312778.0,67.0
312780.0,74.0
312781.0,65.0
312784.0,41.0
312793.0,60.0
312794.0,100.0
312795.0,89.0
312797.0,95.0
312799.0,99.0
312802.0,100.0
312803.0,96.0
312804.0,18.0
312809.0,86.0
312812.0,100.0
312814.0,88.0
312815.0,100.0
312817.0,86.0
312821.0,86.0
312824.0,100.0
312826.0,87.0
312827.0,98.0
312828.0,83.0
312830.0,100.0
312832.0,95.0
312834.0,100.0
312836.0,96.0
312839.0,100.0
312840.0,97.0
312841.0,76.0
312847.0,98.0
312848.0,20.0
312849.0,97.0
312851.0,90.0
312852.0,93.0
312853.0,66.0
312856.0,99.0
312857.0,99.0
312861.0,63.0
312862.0,100.0
312863.0,92.0
312865.0,100.0
312866.0,100.0
312871.0,100.0
312872.0,39.0
312873.0,96.0
312875.0,91.0
312877.0,69.0
312878.0,98.0
312879.0,84.0
312883.0,99.0
312884.0,78.0
312886.0,100.0
312887.0,97.0
312888.0,100.0
312893.0,91.0
312894.0,98.0
312895.0,100.0
312896.0,97.0
312898.0,97.0
312903.0,52.0
312906.0,79.0
312908.0,95.0
312910.0,67.0
312917.0,98.0
312921.0,58.0
312922.0,99.0
312923.0,99.0
312927.0,83.0
312928.0,100.0
312929.0,99.0
312931.0,99.0
312934.0,75.0
312936.0,86.0
312938.0,36.0
312939.0,100.0
312941.0,100.0
312943.0,66.0
312944.0,99.0
312945.0,100.0
312949.0,98.0
312951.0,95.0
312952.0,74.0
312953.0,94.0
312956.0,100.0
312957.0,100.0
312958.0,100.0
312959.0,99.0
312965.0,60.0
312966.0,58.0
312967.0,97.0
312969.0,97.0
312971.0,30.0
312972.0,55.0
312973.0,100.0
312975.0,44.0
312979.0,99.0
312980.0,100.0
312982.0,74.0
312987.0,92.0
312989.0,100.0
312991.0,50.0
312992.0,93.0
312994.0,91.0
313000.0,90.0
313001.0,45.0
313002.0,99.0
313006.0,93.0
313007.0,70.0
313008.0,77.0
313010.0,99.0
313011.0,97.0
313012.0,57.0
313014.0,96.0
313019.0,96.0
313020.0,99.0
313021.0,87.0
313022.0,96.0
313024.0,68.0
313028.0,100.0
313029.0,99.0
313032.0,84.0
313035.0,96.0
313038.0,78.0
313039.0,100.0
313040.0,95.0
313042.0,100.0
313045.0,97.0
313047.0,49.0
313050.0,90.0
313052.0,100.0
313057.0,97.0
313058.0,97.0
313060.0,100.0
313061.0,91.0
313066.0,97.0
313068.0,100.0
313069.0,91.0
313070.0,64.0
313072.0,100.0
313074.0,95.0
313075.0,60.0
313076.0,79.0
313077.0,97.0
313078.0,90.0
313079.0,96.0
313080.0,94.0
313082.0,98.0
313084.0,96.0
313086.0,87.0
313090.0,60.0
313091.0,36.0
313093.0,98.0
313097.0,85.0
313098.0,74.0
313105.0,74.0
313109.0,100.0
313110.0,93.0
313111.0,65.0
313112.0,97.0
313115.0,89.0
313117.0,100.0
313119.0,94.0
313120.0,99.0
313123.0,99.0
313125.0,91.0
313127.0,100.0
313129.0,100.0
313130.0,67.0
313132.0,99.0
313133.0,57.0
313134.0,76.0
313135.0,83.0
313137.0,98.0
313140.0,95.0
313142.0,93.0
313143.0,51.0
313146.0,100.0
313147.0,99.0
313149.0,100.0
313151.0,72.0
313152.0,82.0
313154.0,100.0
313155.0,98.0
313157.0,85.0
313159.0,66.0
313162.0,84.0
313165.0,97.0
313166.0,100.0
313168.0,94.0
313169.0,100.0
313171.0,54.0
313173.0,77.0
313177.0,99.0
313179.0,51.0
313180.0,84.0
313181.0,74.0
313182.0,86.0
313183.0,100.0
313185.0,100.0
313189.0,94.0
313190.0,89.0
313191.0,59.0
313195.0,93.0
313196.0,99.0
313200.0,99.0
313204.0,100.0
313207.0,96.0
313210.0,72.0
313214.0,99.0
313217.0,96.0
313218.0,79.0
313219.0,91.0
313220.0,92.0
313225.0,69.0
313226.0,100.0
313228.0,100.0
313229.0,100.0
313231.0,28.0
313232.0,100.0
313233.0,99.0
313237.0,90.0
313238.0,99.0
313246.0,80.0
313247.0,74.0
313248.0,100.0
313250.0,100.0
313253.0,93.0
313255.0,99.0
313256.0,100.0
313257.0,85.0
313259.0,81.0
313261.0,87.0
313262.0,96.0
313264.0,65.0
313265.0,99.0
313266.0,85.0
313270.0,98.0
313271.0,38.0
313272.0,96.0
313273.0,82.0
313277.0,97.0
313278.0,100.0
313286.0,45.0
313291.0,100.0
313292.0,46.0
313293.0,77.0
313296.0,69.0
313306.0,97.0
313311.0,91.0
313312.0,99.0
313314.0,93.0
313316.0,69.0
313317.0,98.0
313321.0,74.0
313322.0,63.0
313324.0,99.0
313325.0,92.0
313328.0,64.0
313330.0,97.0
313332.0,93.0
313337.0,97.0
313343.0,100.0
313345.0,98.0
313347.0,100.0
313348.0,100.0
313349.0,100.0
313350.0,97.0
313351.0,75.0
313353.0,44.0
313354.0,28.0
313355.0,93.0
313356.0,80.0
313358.0,84.0
313360.0,100.0
313363.0,100.0
313367.0,100.0
313368.0,98.0
313369.0,97.0
313373.0,93.0
313375.0,63.0
313377.0,100.0
313378.0,100.0
313379.0,96.0
313380.0,75.0
313381.0,99.0
313382.0,18.0
313385.0,91.0
313387.0,100.0
313388.0,100.0
313389.0,89.0
313390.0,73.0
313391.0,98.0
313392.0,100.0
313393.0,70.0
313394.0,100.0
313396.0,99.0
313398.0,99.0
313399.0,91.0
313401.0,98.0
313403.0,96.0
313405.0,100.0
313407.0,82.0
313408.0,90.0
313411.0,98.0
313416.0,95.0
313417.0,64.0
313418.0,100.0
313420.0,85.0
313421.0,90.0
313422.0,100.0
313423.0,100.0
313424.0,100.0
313425.0,75.0
313427.0,98.0
313429.0,88.0
313430.0,93.0
313432.0,98.0
313433.0,100.0
313436.0,96.0
313437.0,100.0
313438.0,91.0
313442.0,96.0
313446.0,98.0
313447.0,97.0
313448.0,91.0
313449.0,95.0
313451.0,64.0
313454.0,97.0
313455.0,57.0
313458.0,100.0
313459.0,84.0
313460.0,98.0
313463.0,96.0
313465.0,83.0
313466.0,99.0
313467.0,56.0
313470.0,72.0
313471.0,100.0
313473.0,94.0
313474.0,60.0
313475.0,92.0
313477.0,88.0
313480.0,96.0
313481.0,78.0
313484.0,100.0
313486.0,92.0
313487.0,100.0
313490.0,96.0
313491.0,75.0
313493.0,98.0
313494.0,98.0
313495.0,69.0
313496.0,21.0
313499.0,70.0
313500.0,99.0
313501.0,66.0
313504.0,42.0
313505.0,95.0
313506.0,95.0
313508.0,82.0
313509.0,83.0
313510.0,86.0
313512.0,98.0
313518.0,99.0
313519.0,100.0
313521.0,74.0
313524.0,99.0
313526.0,82.0
313532.0,98.0
313533.0,86.0
313535.0,87.0
313536.0,97.0
313537.0,100.0
313539.0,100.0
313541.0,100.0
313543.0,84.0
313544.0,69.0
313545.0,97.0
313546.0,100.0
313547.0,47.0
313548.0,33.0
313549.0,42.0
313551.0,96.0
313552.0,81.0
313553.0,85.0
313554.0,58.0
313555.0,58.0
313556.0,68.0
313558.0,94.0
313560.0,83.0
313562.0,95.0
313567.0,96.0
313572.0,88.0
313573.0,97.0
313575.0,97.0
313576.0,48.0
313577.0,100.0
313580.0,96.0
313581.0,89.0
313582.0,95.0
313583.0,79.0
313584.0,100.0
313585.0,91.0
313587.0,96.0
313588.0,100.0
313589.0,97.0
313592.0,99.0
313593.0,99.0
313594.0,88.0
313596.0,92.0
313597.0,100.0
313600.0,98.0
313601.0,62.0
313603.0,90.0
313605.0,83.0
313610.0,89.0
313612.0,92.0
313614.0,92.0
313619.0,75.0
313624.0,70.0
313625.0,99.0
313627.0,69.0
313628.0,99.0
313629.0,79.0
313630.0,97.0
313633.0,98.0
313634.0,93.0
313635.0,98.0
313639.0,88.0
313640.0,38.0
313643.0,96.0
313645.0,99.0
313650.0,100.0
313651.0,69.0
313653.0,98.0
313655.0,96.0
313656.0,92.0
313658.0,98.0
313661.0,98.0
313665.0,100.0
313668.0,99.0
313669.0,38.0
313670.0,99.0
313673.0,98.0
313675.0,100.0
313677.0,95.0
313679.0,41.0
313680.0,100.0
313681.0,29.0
313683.0,48.0
313684.0,83.0
313685.0,92.0
342021.0,55.0
342023.0,51.0
342029.0,37.0
342031.0,73.0
342032.0,70.0
342033.0,26.0
342036.0,73.0
342037.0,91.0
342038.0,83.0
342040.0,14.0
342041.0,6.0
342043.0,79.0
342045.0,91.0
342049.0,5.0
342051.0,100.0
342052.0,11.0
342053.0,20.0
342054.0,49.0
342055.0,23.0
342056.0,86.0
342057.0,76.0
342061.0,89.0
342062.0,46.0
342063.0,31.0
342067.0,52.0
342068.0,14.0
342069.0,19.0
342072.0,95.0
342074.0,37.0
342075.0,64.0
342077.0,86.0
342079.0,31.0
342081.0,55.0
342083.0,39.0
342084.0,30.0
342085.0,56.0
342087.0,27.0
342088.0,40.0
342089.0,71.0
342092.0,54.0
342093.0,87.0
342094.0,1.0
342098.0,65.0
342099.0,99.0
342100.0,24.0
342101.0,12.0
342103.0,11.0
342104.0,59.0
342106.0,29.0
342108.0,81.0
342109.0,44.0
342110.0,99.0
342111.0,47.0
342113.0,70.0
342114.0,97.0
342115.0,37.0
342117.0,7.0
342118.0,34.0
342121.0,61.0
342122.0,60.0
342123.0,80.0
342125.0,23.0
342128.0,32.0
342132.0,49.0
342137.0,2.0
342142.0,7.0
342150.0,65.0
342152.0,27.0
342154.0,10.0
342156.0,24.0
342158.0,81.0
342159.0,100.0
342161.0,54.0
342164.0,7.0
342166.0,16.0
342168.0,21.0
342171.0,39.0
342172.0,28.0
342174.0,75.0
342176.0,67.0
342177.0,59.0
342178.0,91.0
342179.0,78.0
342180.0,86.0
342182.0,0.0
342183.0,94.0
342184.0,72.0
342185.0,64.0
342186.0,1.0
342188.0,62.0
342191.0,2.0
342194.0,85.0
342196.0,98.0
342197.0,34.0
342199.0,5.0
342200.0,94.0
342201.0,11.0
342203.0,42.0
342205.0,89.0
342207.0,83.0
342208.0,34.0
342209.0,52.0
342210.0,17.0
342213.0,84.0
342214.0,32.0
342215.0,99.0
342216.0,82.0
342217.0,83.0
342218.0,18.0
